mintAmount,openedAt,openTxhash,premiumEarned,strikePrice
18880.74406271,2022-08-12,0x57605a68ea4e671b5c8cb4f3d0d13b60adefcfefc33966f062f8919708df2b63,179.367068595745,135.0
15564.46692511,2022-08-05,0x2066f81703634b3697295f618a919a7937d4e04c00d3cfd5977997c7e148070d,110.507715168281,130.0
15833.45109841,2022-07-29,0x13025e0f6918ff9cbf8be36ff95c63722dedc9bbbfd51f296053ceadc034c56f,126.66760878728,125.0
15470.63564433,2022-07-22,0xbcdf695b2e99d5abe85af6789ed4256c7503c76cc8c363e4e919c36579834e01,69.617860399485,125.0
13178.80477708,2022-07-15,0xc8843d07c6a71f10a9270126490862ce664e06757187e18aa8e5e46bd3718b3d,115.973482038304,115.0
13490.60402016,2022-07-08,0x59725a46bc377194257b7750194b2513e5c592e200a6e12d5f6be6d4abcb1ffd,141.65134221168,85.0
14185.37300003,2022-07-01,0x56459e0d12687252abe3732efa71929be6fa55614f0897c100468d718c8e03fb,100.716148300213,70.0
13719.68216253,2022-06-24,0xae312937c4b14aff9e1561193c9ae241403f1a174dcd7572f1c9382fd9cf5ed5,80.946124758927,90.0
13653.51588007,2022-06-17,0xd232b83325062aea6538a19416104a197c52d6af533dc159d78d4a5f38e7c48e,61.440821460315,80.0
14360.46552148,2022-06-10,0xc9b9457ce7558e84b7156674d5befb620ff2ff40c162cb37597c65ba52aadc55,81.854653472436,115.0
18044.52493937,2022-06-03,0x7287b04621abc6d4b70875a61f772d66d2f2b9e8a31c2255fcea59531563c980,55.0358010650785,130.0
16326.39612941,2022-05-27,0x78a7d67c1ddbc57fb3cff25ee2960a87b9b4391af866b1e9e77bf5c70efa7976,48.979198619956364,130.0
8404.46078201,2022-05-20,0x3dd2c6ca1117481c241981ceea96491a69423be12a4603e4f1414844a07de867,26.26394508318822,125.0
7597.75966156,2022-05-13,0x6437cb5cb11097c657f816cf9bc4b35bec832ee50d088ef4aa2533140e03a8a7,15.271497623200652,115.0
8185.29578992,2022-05-06,0x676014d0e615d867a8bb74afe81f007fcb8873778586b9369b97895762691bb0,17.18912152378274,175.0
7729.79550571,2022-04-29,0x09d53f03ed567cb5110bd445e5da330f89c904c5d2c004ccfcb146e69a622b47,25.508329155891506,195.0
5252.94745367,2022-04-22,0x8d05582869c8d36ff4c1236fa629bb4da3a2d59aa37c6e576dcc630bc8805e48,13.657663379542004,220.0
5151.81165188,2022-04-15,0x3647c8cdeb47225c21bbf994b3556ea2adb1295e767847f13c1488422677678f,36.5,210.0
5614.56446626,2022-04-08,0x3f9d8a9c359af995cf84eb3ff0d6480cb6ff5e97463bb206498779dc81cbbc35,22.456,250.0
5344.67577082,2022-04-01,0xb13a39ce74bf1c1de5d9ef39c5136e747d1a076976b8278b884d275193a51bb7,31.640432,300.0
6994.15113517,2022-03-25,0xd9323890fba024c0b3b18f70582bb6289f691618326132449951edfd0eedc2b4,29.3748,210.0
7445.03954223,2022-03-18,0xe31ac097e975d9d2f8a088e950fff63110b512a77352d0f5404d9c036194d688,40.947717482265,180.0
7117.96079474,2022-03-11,0xaa29bf61a667a0f4338ae55e1719863edda2cee0f9fc7bbf92a527fd4a6e5690,22.778898135326948,140.0
6567.64832368,2022-03-04,0xde7d67392da314bd868ada3aeabb0036d2c1437765799b98033278617bac2f40,29.55441745656,160.0
6055.49499543,2022-02-25,0x407df7a10f0ab08e9027baa9069a4a40863bcdf19701d5ea072c65da2063def9,23.010880982634,150.0
5978.19236619,2022-02-18,0xe38c5563df9a3213526d82c3d0161890cf94e306da547fdf5a0d8f5a3bef0136,23.91276946476,180.0
8669.44303843,2022-02-11,0xa63222e8a42267b94ea7f11f9e859f01f123952dc5214a1684d9a2b4172562d1,41.0,210.0
10497.41128319,2022-02-04,0x0e909acfd2d6aaceb0b21900f7582a5dc252e332f528db4528d017305a808811,40.93990400448194,190.0
10150.57474827,2022-01-28,0x3e71d49d335d18e7526fc5a3d124e392c02e67e03b06da8675e2165efab9b9aa,41.61735646793946,180.0
10234.43401859,2022-01-21,0x22e9c05fbfaef2f95d7b4fdcdf81741b8a9c1937b66798344fda5316e9899fd8,51.17217009295,230.0
10010.30370603,2022-01-14,0x1496a445e177f62e3673438b8d0c4f52d52625270bb1eb6eff919e766819ad51,35.036062971128885,260.0
9515.46931023,2022-01-07,0xddce1f056b7b57a9ef9d3fb0a3b0e42ba76b1e7594eeb52ee96888f0f7cea2dc,23.788673275575,270.0
8263.63136906,2021-12-31,0xf3a2bb79c5ee14027d137b2410c8d1c5592d22f843b0618a7660cdadec93b928,67.9668,340.0
8493.29779853,2021-12-24,0x519181488a7b1fafde2bc3815627a5d5cf93188fde4113fa09c7b3fcc48f5e0f,50.11045701133707,310.0
2641.40978945,2021-12-17,0xe96c7a9b706006804256931be6cab19f108d489798037ea1079854cf192e0688,27.2,200.0
2576.16700757,2021-12-10,0x637a25f8cd9bc6378181df389b2776672d7f0dc2c30a1004877dd27a28fd78ee,19.2075,210.0
2597.37232902,2021-12-03,0x50a871d617dba90fc7c13fa4f5efd6e850510e6ee6e41373a0b387f42f105da1,4.0752,290.0
3554.91464493,2021-11-26,0xd5bd1ad37c6203b22f2bfede9fcd45bf6112a853d80076f2fbc7cc4a4b5a326e,8.887286612325,280.0
3536.92717351,2021-11-19,0x2b74e987eb700c9d3f2d87b059a63b94a42a0819f1686cb64ba69e0e49175212,0.0015,330.0
3252.36755451,2021-11-12,0x9694eacdf6c02ce13c70687c0a671316ee29a68b28651a1bf64cffaad4e62cc9,9.001017216392889,360.0
2016.071683,2021-11-08,0xc2b64319c90f7c14ded172fbb10cff61a594ec68ed3a5b3fe18729c6868f1222,7.07364,370.0
