datetime,totalValueLockedUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,utilizationRate,borrowerStableRate,borrowerVariableRate,lenderVariableRate,market,dailyDepositUSD,dailyWithdrawUSD,inputTokenPriceUSD,blockNumber,maximumLTV,totalCollateralBalanceUSD
2023-08-19,283571582.2331484,245018421.02023116,283571582.2331484,0.8640443414346809,4.980001201721802,3.36000841205261,2.612749082440596,Aave Ethereum USDC,7390013.636223139,6461106.012464745,1.00011425,17952091,77,318205741.5847158
2023-08-18,282672976.4387536,245616893.0102994,282672976.4387536,0.8689082914988759,4.98270696930196,3.378948785113721,2.6422882465318316,Aave Ethereum USDC,12012143.399179984,6287196.562007096,0.999997,17945099,77,318982977.9354538
2023-08-17,276927124.858536,252770576.64225104,276927124.858536,0.9127692954288068,12.64389507116048,11.14389507116048,9.15432915455195,Aave Ethereum USDC,8756312.833695626,10896541.673991589,0.99995969,17937945,77,328273476.15876764
2023-08-16,279063592.87943715,251166388.1219453,279063592.87943715,0.9000328044599347,5.007834419743808,3.5078344197438085,2.841387102763339,Aave Ethereum USDC,10030741.882640472,4993528.783392459,1.00003772,17930719,77,326190114.44408476
2023-08-15,273974959.8611023,248555795.72260407,273974959.8611023,0.9072208491192588,9.325650911995968,7.825650911995969,6.389553789723391,Aave Ethereum USDC,6822704.0738752335,7262164.29369533,0.99994,17923665,77,322799734.7046806
2023-08-14,274366017.67506653,251109436.27179936,274366017.67506653,0.915235197127036,14.073878414453354,12.573878414453354,10.35598228160352,Aave Ethereum USDC,8554673.450047188,8443696.368974416,0.9999094,17916450,77,326116151.0023368
2023-08-13,274332767.96336865,249348760.56332412,274332767.96336865,0.9089280963935716,10.300310045646292,8.800310045646293,7.198217694583109,Aave Ethereum USDC,14491853.74677321,16071595.804423066,1.000361,17909275,77,323829559.1731482
2023-08-12,275829614.6955976,249633104.58020785,275829614.6955976,0.9050264775075008,7.9682248245199165,6.468224824519916,5.268060826103206,Aave Ethereum USDC,8337809.842544514,6232478.559888393,1.0001992,17902142,77,324198837.1171531
2023-08-11,273607355.6867451,249750785.08076143,273607355.6867451,0.9128072761563576,12.646124511247995,11.146124511247995,9.156197837857187,Aave Ethereum USDC,9179240.997611633,8693874.001978358,0.999941,17895060,77,324351668.9360538
2023-08-10,273094076.039408,248203131.2048621,273094076.039408,0.9088557862714164,10.2859026656089,8.7859026656089,7.186243298623093,Aave Ethereum USDC,15294315.6926512,19139747.98131484,1.00001281,17887837,77,322341728.8374832
2023-08-09,276978847.83238834,252642032.02868068,276978847.83238834,0.9121347496598914,12.26224560833914,10.76224560833914,8.834656049112246,Aave Ethereum USDC,9457010.922698656,12260241.941806398,1.00029938,17880768,77,328106535.10218275
2023-08-08,279690544.49143386,253402331.46743488,279690544.49143386,0.9060096469410532,8.597169580749279,7.097169580749277,5.78700194419485,Aave Ethereum USDC,21961533.018328447,22852687.92340196,1.0001326,17873537,77,329093936.97069466
2023-08-07,280504880.25145775,250672555.01495785,280504880.25145775,0.8936477496942056,4.996403741483464,3.474826190384245,2.79436508949658,Aave Ethereum USDC,29601864.201110996,14441340.046152849,1.000197,17866473,77,325548772.7466985
2023-08-06,265270033.6052972,240655990.01331124,265270033.6052972,0.9072113677619166,9.260465320168732,7.760465320168732,6.3355716993841,Aave Ethereum USDC,3203348.4636705294,6221288.851320518,1.000109,17859254,77,312540246.77053404
2023-08-05,268229949.62628025,239961977.5155968,268229949.62628025,0.8946129164544501,4.996952836048649,3.478669852340548,2.800550455052068,Aave Ethereum USDC,9370066.014021927,4416972.5225658,0.99995099,17852200,77,311638931.8384374
2023-08-04,263262276.64912137,240259409.01137272,263262276.64912137,0.912623760872481,12.524132451823878,11.024132451823878,9.0539678350783,Aave Ethereum USDC,7852643.3309824625,7762455.437557664,1.00007413,17845010,77,312025206.5082762
2023-08-03,263237673.1032555,240075392.6912405,263237673.1032555,0.9120100092856788,12.166648727126844,10.666648727126844,8.754651655757202,Aave Ethereum USDC,16227928.202208227,13676523.888596162,1.0000991,17837894,77,311786224.2743383
2023-08-02,260614367.001488,239907332.03891492,260614367.001488,0.920545305307536,17.301719657522785,15.801719657522783,13.090975410593872,Aave Ethereum USDC,29257263.73312246,30224985.248662595,1.000064,17830735,77,311567963.6869025
2023-08-01,261516545.0347981,239047875.23700744,261516545.0347981,0.9140831804932232,13.43848794048004,11.93848794048004,9.821289411558794,Aave Ethereum USDC,40267029.258793734,34343834.38464956,1.00003977,17823511,77,310451786.02208763
2023-07-31,255480534.9070204,234464248.63987577,255480534.9070204,0.9177382093912037,15.590003293472808,14.090003293472808,11.636722439637355,Aave Ethereum USDC,76065811.38029309,60377865.967315115,0.99996363,17816424,77,304499024.2076309
2023-07-30,239727044.2598911,229537668.77471533,239727044.2598911,0.9574959282686132,39.45988214267145,37.95988214267145,32.70964413274311,Aave Ethereum USDC,7293247.0328763295,49860798.9439531,1.0000197,17809266,77,298100868.5385914
2023-07-29,282232460.0951005,251668074.7396019,282232460.0951005,0.891704925276137,4.99537662909448,3.467636403661357,2.782813372765129,Aave Ethereum USDC,4276269.470178256,3627472.4888314344,1.00002832,17801846,77,326841655.5059765
2023-07-28,281554676.582027,251059120.462696,281554676.582027,0.8916886890690783,4.995371682088697,3.467601774620881,2.7827577927304703,Aave Ethereum USDC,16740386.685944391,15549039.68683526,1.0,17794849,77,326050805.7957091
2023-07-27,280322197.92521733,250057167.33855435,280322197.92521733,0.8920348412980947,4.995568100146025,3.4689767010221746,2.784964992945743,Aave Ethereum USDC,14224191.463843929,14886795.75282574,0.99992892,17787789,77,324749567.9721485
2023-07-26,280977293.393516,251177675.125781,280977293.393516,0.8939429663236172,4.9966335506248205,3.47643485437375,2.7969529800945017,Aave Ethereum USDC,3157531.2162961494,1434347.132968414,1.0,17780681,77,326204772.8906247
2023-07-25,279205458.57296586,249099349.86342052,279205458.57296586,0.8921722058608051,4.995579581186163,3.469057068303143,2.7850940354133247,Aave Ethereum USDC,14028017.878156144,17992252.96101186,1.000057,17773253,77,323505649.1732734
2023-07-24,283106516.5779897,247360771.4691369,283106516.5779897,0.8737374697660635,4.985344375133838,3.3974106259368657,2.6712409024557906,Aave Ethereum USDC,6819964.509740112,7230506.982708534,0.99990877,17766315,77,321247755.1547232
2023-07-23,283517181.5318556,245126500.20507592,283517181.5318556,0.8645913410984368,4.980267816876673,3.361874718136721,2.615652375017701,Aave Ethereum USDC,20250969.65436177,20196063.88174943,0.99998142,17759193,77,318346104.16243625
2023-07-22,283449659.14458597,244486273.1400329,283449659.14458597,0.8625386034255978,4.979131325632325,3.353919279426279,2.6032878204728296,Aave Ethereum USDC,6692961.181626432,5229390.875351642,1.00000806,17752076,77,317514640.44160116
2023-07-21,281963392.235972,243088275.976999,281963392.235972,0.8621270798641874,4.978906285947247,3.352344001630724,2.600842956362369,Aave Ethereum USDC,14171668.120588263,7558059.702017684,1.0,17744818,77,315699059.71038836
2023-07-20,275320337.87633324,248577644.5700397,275320337.87633324,0.9028669893674702,6.663006153320651,5.163006153320651,4.194914150693633,Aave Ethereum USDC,9039752.82427934,5859745.766036369,0.99996753,17737801,77,322828109.8312204
2023-07-19,272085838.74763346,245700263.8169427,272085838.74763346,0.90302481359508,6.762915176204762,5.262915176204762,4.2768784022786726,Aave Ethereum USDC,5622990.961410388,10095043.333988244,0.99986646,17730663,77,319091251.71031517
2023-07-18,276540108.5580597,244584072.84323317,276540108.5580597,0.8844433963613731,4.99131596138425,3.4392117296897498,2.737378180149944,Aave Ethereum USDC,28989649.096035615,18642223.535706583,0.99989191,17723525,77,317641653.04315996
2023-07-17,266165759.38803163,239557407.47299728,266165759.38803163,0.9000308981282481,4.999978071181039,3.499846498267272,2.8347513326460816,Aave Ethereum USDC,30489335.655546825,27751946.894493982,0.99987665,17716400,77,311113516.1986978
2023-07-16,263422520.57149053,236361156.5184424,263422520.57149053,0.8972701195238015,4.99844852080702,3.489139645649146,2.8174335223259783,Aave Ethereum USDC,13421599.124642525,15904769.497072617,0.99990869,17709237,77,306962540.93304205
2023-07-15,265909091.578627,232151042.678394,265909091.578627,0.873046654028183,4.984996525849579,3.394975680947052,2.667413285177068,Aave Ethereum USDC,28346642.815274257,23120162.480613843,1.0,17702101,77,301494860.62129086
2023-07-14,260644389.26659843,230150412.8273101,260644389.26659843,0.883005436928482,4.990532422233802,3.4337269556366112,2.7286541293574373,Aave Ethereum USDC,59164641.92402161,56941015.584743135,0.99993065,17695091,77,298896640.0354676
2023-07-13,258389341.44983885,231611573.6322767,258389341.44983885,0.8963665928814618,4.997965085883949,3.485755601187643,2.8119710314516944,Aave Ethereum USDC,50637887.6892708,40633123.94609376,0.99999669,17687999,77,300794251.47048926
2023-07-12,248323163.81596676,219918287.53977832,248323163.81596676,0.8856132636211118,4.992000474146871,3.444003319028096,2.7450110507988565,Aave Ethereum USDC,11154423.500871507,8963328.83071476,0.99993109,17680815,77,285608165.63607574
2023-07-11,246132875.42966527,215371507.04012576,246132875.42966527,0.8750212935356949,4.986120060978628,3.4028404268503927,2.679786173197704,Aave Ethereum USDC,11397884.206357693,13772260.606829144,1.0000095,17673765,77,279703255.8962672
2023-07-10,248484508.14363652,209514746.4618728,248484508.14363652,0.8431702564763625,4.968403644775913,3.278825513431389,2.488018390142335,Aave Ethereum USDC,35909671.194413744,35703260.71340867,1.00004662,17666220,77,272097073.3271075
2023-07-09,248259219.9041082,209129734.23058003,248259219.9041082,0.8423845620370427,4.967970484689372,3.275793392825603,2.4834188872882,Aave Ethereum USDC,28743771.466179468,25693296.130510345,1.00003476,17659500,77,271597057.4423117
2023-07-08,245182117.943047,208764202.043818,245182117.943047,0.8514658564631191,4.973019037626924,3.3111332633884643,2.53729109291806,Aave Ethereum USDC,7048278.880075817,5562385.868782,1.0,17651957,77,271122340.31664675
2023-07-07,243678186.2274308,212106662.7181501,243678186.2274308,0.8704376292434556,4.98356214052665,3.384934983686547,2.6516587781331102,Aave Ethereum USDC,24271461.563932903,27058958.812813874,0.99999539,17645103,77,275463198.33525985
2023-07-06,246423351.53413463,213205404.4465271,246423351.53413463,0.8651996781928104,4.980656114237164,3.364592799660149,2.619883603741481,Aave Ethereum USDC,20788704.17061348,18828064.139149815,0.99989217,17638206,77,276890135.6448404
2023-07-05,244465946.12110072,210770229.6221648,244465946.12110072,0.8621660111210578,4.9789745298609915,3.352821709026935,2.6015842468980166,Aave Ethereum USDC,15597133.771571685,13604781.826924456,0.99992837,17631063,77,273727570.93787634
2023-07-04,242464208.783638,211051460.06845945,242464208.783638,0.8704437703495876,4.9835771002449585,3.3850397017147067,2.6518228467341944,Aave Ethereum USDC,38724753.85006851,31333975.909490045,0.99996257,17623783,77,274092805.2837136
2023-07-03,235065610.7065468,205517054.3898745,235065610.7065468,0.8742965581913194,4.985696147947337,3.3998730356313565,2.675114483804192,Aave Ethereum USDC,42005112.184473924,34373545.122031644,1.00002533,17616850,77,266905265.44139543
2023-07-02,227422346.8391255,202159484.4051908,227422346.8391255,0.8889165344344758,4.993821312228299,3.4567491855980896,2.765366598579365,Aave Ethereum USDC,29628519.56968348,26689108.071894348,1.00005,17609654,77,262544784.94180623
2023-07-01,224502834.02577928,198919632.98568052,224502834.02577928,0.8860450864635363,4.992230168656056,3.445611180592389,2.747574711524816,Aave Ethereum USDC,16764196.514521472,15991533.525184715,1.00021706,17602195,77,258337185.695689
2023-06-30,223687579.36177152,188208575.63921195,223687579.36177152,0.8413903721262095,4.967426456079082,3.271985192553577,2.4776481574956546,Aave Ethereum USDC,33237067.81044891,31855641.58307834,1.0000981,17595422,77,244426721.60936618
2023-06-29,222269610.517334,181047971.265425,222269610.517334,0.8145421717527404,4.952514455502588,3.167601188518113,2.322084229856029,Aave Ethereum USDC,55357935.411236934,48905538.62513228,1.0,17588370,77,235127235.40964285
2023-06-28,215776685.15415427,180787587.56017256,215776685.15415427,0.8378457914997399,4.9654638426560345,3.258246898592244,2.456885717220183,Aave Ethereum USDC,21439630.539411463,23628083.01938412,0.999883,17581143,77,234789074.75347087
2023-06-27,217962092.9598401,180297680.6639025,217962092.9598401,0.8271974186682207,4.959551657563661,3.2168616029456287,2.394868812494228,Aave Ethereum USDC,25699071.983650208,25345378.13067664,0.9999,17573947,77,234152832.0310422
2023-06-26,217563175.69040588,177950083.73908648,217563175.69040588,0.817923728013195,4.954378298709588,3.1806480909671144,2.341252298755408,Aave Ethereum USDC,69886912.43117131,61184748.70497988,0.99980957,17566957,77,231104004.85595647
